Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"97963","2021-07-16 14:41:40","0","53","<scikit-learn><clustering><visualization><k-means>","1","0"
"97966","2021-07-16 15:20:13","0","21","<deep-learning><classification><one-class-classification>","0",""
"97969","2021-07-16 16:04:41","0","15","<svm><rbf><sgd>","0",""
"97974","2021-07-16 17:48:54","0","22","<dimensionality-reduction><reference-request><manifold>","0",""
"97976","2021-07-16 18:57:33","0","110","<python><data><visualization><outlier><plotting>","1",""
"97978","2021-07-16 19:29:28","1","55","<machine-learning><training><yolo>","0",""
"97980","2021-07-16 19:48:40","0","102","<xgboost><cross-validation><gbm><shap><feature-importances>","2",""
"97983","2021-07-16 20:50:59","0","10","<time-series><predictive-modeling><forecasting>","0",""
"97985","2021-07-16 21:30:49","0","40","<python><neural-network><keras><scikit-learn><text-classification>","0",""
"97987","2021-07-16 22:58:41","0","28","<time-series><lstm>","0",""
"97988","2021-07-16 23:23:28","0","788","<keras><tensorflow><image-classification>","1",""
"97990","2021-07-17 00:15:33","0","59","<machine-learning><clustering><statistics><pearsons-correlation-coefficient>","0",""
"97991","2021-07-17 01:57:47","0","9","<machine-learning><feature-selection><variance>","0",""
"97993","2021-07-17 08:07:33","1","49","<cnn><image-classification><algorithms><object-detection><faster-rcnn>","0",""
"97994","2021-07-17 08:15:44","0","46","<feature-selection><feature-engineering><pca>","1",""
"97995","2021-07-17 08:18:46","0","26","<python><image-classification>","0",""
"97998","2021-07-17 10:10:21","0","200","<keras><tensorflow><auc>","1",""
"98000","2021-07-17 10:39:51","0","68","<scikit-learn><numpy><isolation-forest>","0",""
"68945","2020-02-29 23:47:09","2","129","<machine-learning><deep-learning><dataset><cnn><object-detection>","2",""
"68948","2020-03-01 02:06:04","3","39","<machine-learning><dataset>","1",""
"68954","2020-03-01 09:08:30","3","22","<machine-learning><dimensionality-reduction><linear-algebra>","0",""
"68960","2020-03-01 15:32:56","1","33","<machine-learning><predictive-modeling>","0",""
"68961","2020-03-01 16:57:32","0","28","<machine-learning><linear-regression><matrix>","1",""
"68962","2020-03-01 17:41:07","1","211","<neural-network>","1",""
"68963","2020-03-01 19:03:15","1","33","<neural-network><statistics><training><mathematics>","1",""
"68964","2020-03-01 19:21:14","2","384","<machine-learning><classification><k-means><data-science-model><python-3.x>","1",""
"68968","2020-03-01 23:10:48","0","42","<machine-learning><python><feature-selection><ranking>","1",""
"68970","2020-03-02 02:31:09","1","189","<keras><tensorflow><image-classification><computer-vision><object-detection>","2","1"
"68973","2020-03-02 05:17:30","3","107","<evaluation><metric><definitions>","2",""
"68976","2020-03-02 07:40:53","1","145","<logistic-regression>","1",""
"68977","2020-03-02 08:39:51","2","28","<dataset>","1",""
"68982","2020-03-02 09:22:19","2","182","<neural-network><deep-learning><loss-function><generalization>","1",""
"68983","2020-03-02 09:29:55","2","248","<machine-learning><python><clustering><marketing>","1",""
"68984","2020-03-02 09:33:01","0","65","<python><autoencoder><image><nvidia>","1",""
"68987","2020-03-02 10:11:32","0","77","<visualization>","1",""
"68988","2020-03-02 10:27:34","0","52","<cnn><transfer-learning><image-preprocessing>","1",""
"68990","2020-03-02 11:14:25","0","52","<machine-learning><classification><logistic-regression>","0",""
"68995","2020-03-02 12:03:59","-1","79","<python><numpy>","1",""
"68998","2020-03-02 14:13:46","1","122","<python><scikit-learn><cross-validation>","1",""
"68999","2020-03-02 14:22:56","4","605","<svm><cross-validation><performance><confusion-matrix>","2",""
"69009","2020-03-02 15:57:29","0","273","<machine-learning><linear-regression>","1",""
"69016","2020-03-02 18:59:43","1","17","<deep-learning><rnn>","0",""
"69017","2020-03-02 19:06:13","3","67","<python><statistics><seaborn>","2",""
"69021","2020-03-02 20:25:18","2","22","<neural-network><tensorflow><nlp><training><word-embeddings>","1",""
"69023","2020-03-02 21:18:35","1","1259","<python><matplotlib>","0","1"
"69024","2020-03-02 22:03:16","3","65","<machine-learning><python><deep-learning><tensorflow>","1",""
"69025","2020-03-02 22:17:45","1","728","<python><optimization><scipy><evolutionary-algorithms><metaheuristics>","2",""
"69032","2020-03-03 03:08:34","1","144","<nlp><text-classification>","1",""
"69033","2020-03-03 05:07:18","0","22","<python><data>","0",""
"69035","2020-03-03 06:45:33","2","308","<python><pytorch><object-detection>","0",""
"69036","2020-03-03 07:53:41","0","891","<python><scikit-learn><regression><pandas>","1",""
"69037","2020-03-03 08:14:53","0","36","<image-classification><active-learning>","1",""
"69038","2020-03-03 08:35:07","1","124","<machine-learning><python><xgboost>","1",""
"69041","2020-03-03 08:56:55","2","1618","<deep-learning><tensorflow><rnn><transformer><attention-mechanism>","2",""
"69042","2020-03-03 09:00:47","1","21","<python><text-mining>","1","1"
"69044","2020-03-03 09:30:27","3","64","<nlp><bert><ai><text-generation><openai-gpt>","2",""
"69045","2020-03-03 09:38:29","0","437","<machine-learning><neural-network><machine-learning-model>","3",""
"69050","2020-03-03 10:02:26","0","1964","<machine-learning><time-series><r><forecasting><data-analysis>","2",""
"69051","2020-03-03 10:18:07","0","491","<machine-learning><computer-vision>","1",""
"69054","2020-03-03 10:59:03","1","44","<nlp>","1",""
"69056","2020-03-03 11:54:25","1","250","<explainable-ai><shap>","0",""
"69058","2020-03-03 12:28:39","3","77","<image-classification><convolutional-neural-network>","0","1"
"69059","2020-03-03 12:32:47","0","16","<multiclass-classification><multilabel-classification>","1",""
"40694","2018-11-04 09:32:12","1","224","<machine-learning><python><neural-network><deep-learning><keras>","0","1"
"40696","2018-11-04 10:18:35","1","39","<data>","1",""
"40697","2018-11-04 10:25:01","1","306","<regression><semi-supervised-learning>","1",""
"40698","2018-11-04 10:46:17","0","126","<deep-learning><word-embeddings>","1",""
"40708","2018-11-04 15:21:12","2","924","<deep-learning><lstm><rnn><sequence><sequence-to-sequence>","1",""
"40711","2018-11-04 17:15:20","2","1365","<neural-network><preprocessing><encoding>","3",""
"40714","2018-11-04 18:29:28","16","21636","<deep-learning><loss-function>","2","10"
"40718","2018-11-04 20:04:45","0","136","<tensorflow><cnn><audio-recognition>","2",""
"40721","2018-11-04 22:58:13","2","958","<visualization><social-network-analysis><matplotlib><twitter>","1",""
"40729","2018-11-05 06:43:35","1","140","<machine-learning><feature-selection><feature-engineering><training><perceptron>","1","1"
"40730","2018-11-05 07:15:43","0","3254","<python><pandas><data><databases>","1",""
"40736","2018-11-05 10:45:55","0","352","<keras><lstm>","1",""
"40737","2018-11-05 10:46:27","1","818","<neural-network><deep-learning><keras><image-classification><computer-vision>","0",""
"40738","2018-11-05 11:05:17","0","99","<deep-learning><tensorflow><distributed>","1",""
"40743","2018-11-05 12:13:11","0","2152","<pandas><categorical-data><normalization>","1",""
"40747","2018-11-05 13:39:13","1","211","<classification><scikit-learn><cross-validation><machine-learning-model><model-selection>","1",""
"40750","2018-11-05 14:22:55","1","1810","<python><neural-network><deep-learning><keras><tensorflow>","1",""
"40752","2018-11-05 15:16:27","2","795","<machine-learning><deep-learning><cloud-computing>","1",""
"40753","2018-11-05 15:21:00","0","188","<time-series><lstm><anomaly-detection>","1",""
"40763","2018-11-05 17:24:17","0","836","<python><time-series><statistics><model-selection>","1",""
"40764","2018-11-05 17:50:17","0","177","<machine-learning>","3",""
"40766","2018-11-05 17:58:50","1","22","<machine-learning><object-detection>","0",""
"40768","2018-11-05 20:26:41","1","81","<machine-learning><python><statistics><pandas>","1","1"
"40769","2018-11-05 20:30:57","1","92","<machine-learning><clustering><algorithms>","1",""
"40771","2018-11-05 20:45:21","0","36","<machine-learning><deep-learning><rnn>","1",""
"40772","2018-11-05 21:03:41","3","1256","<cross-validation><accuracy><performance>","4","2"
"40778","2018-11-05 23:57:12","0","104","<dataset><predictive-modeling><regression><linear-regression>","1",""
"40781","2018-11-06 00:49:41","10","1201","<classification><java><weka>","2","6"
"40784","2018-11-06 02:08:38","8","481","<classification><java><weka>","2","6"
"40790","2018-11-06 04:14:35","1","41","<similarity><dataframe><k-nn><cosine-distance>","0",""
"40793","2018-11-06 04:46:28","1","16","<data-mining><feature-selection><recommender-system><machine-learning-model>","0",""
"15725","2016-12-14 01:59:18","1","362","<machine-learning><python><random-forest><confusion-matrix>","2",""
"15729","2016-12-14 04:17:54","0","832","<dataset><supervised-learning>","1",""
"15732","2016-12-14 08:12:16","3","660","<nlp><stanford-nlp>","1",""
"15733","2016-12-14 08:16:39","0","384","<nlp><reference-request><self-study><books>","1",""
"15737","2016-12-14 17:15:48","1","876","<r><dataset><visualization><data-cleaning><graphical-model>","1","1"
"15742","2016-12-14 22:34:04","2","1092","<machine-learning><python><data-mining>","1","2"
"15743","2016-12-15 00:27:26","1","1007","<redshift><regex>","1",""
"15749","2016-12-15 08:03:51","1","58","<model-selection>","1",""
"15750","2016-12-15 08:04:42","1","108","<neural-network><convolutional-neural-network>","2","1"
"15765","2016-12-15 22:20:16","26","7843","<nlp><topic-model><sentiment-analysis>","1","4"
"15767","2016-12-16 01:43:54","9","1071","<machine-learning><neural-network><tensorflow>","1","2"
"15770","2016-12-16 14:46:38","4","368","<machine-learning><neural-network><regression><matlab>","1",""
"15780","2016-12-17 09:12:46","0","6854","<tensorflow>","1",""
"15782","2016-12-17 10:10:38","1","465","<neural-network>","1",""
"15784","2016-12-17 11:36:12","7","3690","<machine-learning><neural-network><nlp><word2vec>","3","6"
"15789","2016-12-18 02:00:28","0","142","<machine-learning><algorithms>","1",""
"15791","2016-12-18 04:20:25","1","48","<image-classification>","0",""
"15792","2016-12-18 09:48:32","1","49","<machine-learning><predictive-modeling><feature-selection><random-forest>","0",""
"15794","2016-12-18 15:42:43","1","116","<neural-network><apache-spark><recommender-system><supervised-learning><lda>","1","1"
"15795","2016-12-18 17:11:02","5","3790","<classification>","2",""
"15798","2016-12-18 20:12:28","2","78","<machine-learning><deep-learning><image-recognition>","1",""
"15804","2016-12-19 08:18:22","1","16350","<machine-learning><training><performance>","6","1"
"15808","2016-12-19 10:53:01","0","910","<rnn>","1","2"
"15812","2016-12-19 11:22:03","8","22664","<python><classification><data-mining><time-series><pandas>","6","2"
"15820","2016-12-19 18:43:18","0","1872","<topic-model><lda><model-selection>","1","1"
"15825","2016-12-20 02:25:04","1","199","<neural-network><predictive-modeling>","1",""
"15830","2016-12-20 11:35:03","1","480","<r><predictive-modeling>","1",""
"15831","2016-12-20 13:31:31","3","469","<machine-learning><classification><feature-selection><ranking>","2",""
"15832","2016-12-20 13:41:54","4","1554","<classification><text-mining><similarity><feature-engineering>","3",""
"15833","2016-12-20 15:02:36","0","3145","<python><tensorflow>","1",""
"15839","2016-12-20 19:22:03","2","1497","<machine-learning><data-mining><similarity><gensim><cosine-distance>","1","1"
"15841","2016-12-20 20:32:03","1","1738","<keras><convolutional-neural-network><theano>","1",""
"15842","2016-12-20 21:27:06","1","685","<python><deep-learning><tensorflow><keras><theano>","0","1"
"15847","2016-12-21 08:26:43","1","2498","<machine-learning><classification><regression><supervised-learning>","4","3"
"69061","2020-03-03 12:40:12","0","39","<python><statistics><descriptive-statistics>","1",""
"69063","2020-03-03 13:08:35","2","106","<neural-network><keras><cnn><autoencoder>","0",""
"69066","2020-03-03 13:43:07","0","36","<data-mining><algorithms>","1",""
"69071","2020-03-03 14:43:14","0","31","<machine-learning>","0",""
"69077","2020-03-03 16:12:35","0","484","<machine-learning><neural-network><deep-learning><lstm><embeddings>","1",""
"69078","2020-03-03 16:15:39","1","33","<python><anomaly-detection><gaussian>","2",""
"69082","2020-03-03 16:53:27","1","19","<machine-learning>","1",""
"69083","2020-03-03 17:36:33","1","146","<machine-learning><regression><data><mathematics>","2",""
"69085","2020-03-03 17:51:15","3","8354","<r><sampling><smote><imbalanced-learn><smotenc>","1","2"
"69090","2020-03-03 19:27:30","2","48","<machine-learning><deep-learning><pytorch><vae>","2",""
"69092","2020-03-03 19:50:25","0","5028","<optimization><python-3.x><mse>","1",""
"69093","2020-03-03 20:36:36","0","70","<machine-learning><classification><vc-theory>","0",""
"69095","2020-03-03 22:04:09","0","18","<dataset><data><visualization><powerbi>","1",""
"69109","2020-03-04 01:29:53","0","1055","<recommender-system><similarity><python-3.x>","1",""
"69110","2020-03-04 03:01:29","2","70","<classification><dataset><data><categorical-data><categorical-encoding>","1",""
"69114","2020-03-04 05:37:05","2","125","<machine-learning><nlp><ai>","1",""
"69117","2020-03-04 06:15:45","-1","704","<machine-learning><neural-network><deep-learning><keras><machine-learning-model>","1",""
"69119","2020-03-04 09:53:10","2","43","<scikit-learn><multiclass-classification><probability><multi-output>","1",""
"69122","2020-03-04 10:43:29","2","173","<machine-learning><python><time-series><predictive-modeling>","0","1"
"69123","2020-03-04 10:56:11","0","527","<loss-function><supervised-learning><multilabel-classification>","2",""
"69126","2020-03-04 11:49:40","1","19","<deep-learning><reinforcement-learning>","0",""
"69128","2020-03-04 12:35:41","2","261","<python><scikit-learn><k-means><anomaly-detection>","3",""
"69137","2020-03-04 13:32:16","2","280","<neural-network><keras><tensorflow><gpu><cuda>","0","1"
"69140","2020-03-04 13:59:06","4","1102","<neural-network><lstm><rnn><implementation>","2","3"
"69142","2020-03-04 14:20:10","1","34","<rnn><sequence><sequence-to-sequence>","2",""
"69143","2020-03-04 14:32:49","0","60","<python><scikit-learn><regression>","1",""
"69144","2020-03-04 14:48:50","0","34","<machine-learning><neural-network><classification><prediction>","0",""
"69145","2020-03-04 14:59:09","0","33","<deep-learning><h2o>","1",""
"69147","2020-03-04 15:28:10","0","58","<machine-learning><python><data-mining><data-analysis><descriptive-statistics>","1",""
"69148","2020-03-04 15:39:01","6","831","<dataset><generative-models><privacy>","3","1"
"69151","2020-03-04 16:22:18","1","131","<time-series><azure-ml><automl>","0",""
"69153","2020-03-04 16:28:12","1","1692","<python><classification><xgboost>","1",""
"98002","2021-07-17 11:02:25","0","82","<deep-learning><transformer><attention-mechanism><information-theory>","2",""
"98003","2021-07-17 12:03:34","-1","26","<tensorflow><image-classification><data-science-model>","1",""
"98004","2021-07-17 12:21:29","0","11","<machine-learning><classification>","0",""
"98006","2021-07-17 12:42:19","0","125","<pytorch><class-imbalance><object-detection><weighted-data>","0",""
"98008","2021-07-17 16:46:39","0","410","<python><pandas><one-hot-encoding>","1",""
"98009","2021-07-17 17:13:44","0","122","<python><time-series><r><forecasting><feature-importances>","0",""
"98013","2021-07-17 21:15:13","1","16","<machine-learning><recommender-system>","0",""
"98015","2021-07-17 22:19:12","2","107","<machine-learning><deep-learning><neural-network>","2","1"
"98019","2021-07-18 05:09:34","0","290","<statistics><hypothesis-testing>","2",""
"98024","2021-07-18 11:53:51","3","73","<preprocessing><kaggle><data-imputation><data-leakage>","1",""
"98027","2021-07-18 13:32:18","3","126","<machine-learning><data-mining><feature-engineering><correlation><feature-construction>","1",""
"98033","2021-07-18 15:48:38","0","20","<data><normalization>","1",""
"98035","2021-07-18 16:06:31","0","22","<machine-learning><dataset><correlation><data-analysis>","0",""
"98037","2021-07-18 18:24:47","0","10","<optimization>","0",""
"98038","2021-07-18 18:40:18","0","15","<classification><scikit-learn><predictive-modeling><evaluation>","1",""
"98039","2021-07-18 19:46:04","1","25","<accuracy><adaboost>","1",""
"98044","2021-07-19 01:29:03","0","90","<python><nlp><clustering><data-analysis>","0",""
"98045","2021-07-19 02:32:49","0","22","<python><nlp><clustering><data-analysis>","1",""
"98047","2021-07-19 03:45:17","0","35","<python><nlp><word2vec><gensim><fasttext>","0",""
"98051","2021-07-19 07:59:21","1","17","<scikit-learn><matrix-factorisation>","0",""
"98052","2021-07-19 09:26:30","0","64","<machine-learning><multiclass-classification><imbalanced-data>","1",""
"98055","2021-07-19 10:53:17","0","173","<preprocessing><one-hot-encoding><pipelines><mutual-information><rfe>","0",""
"98062","2021-07-19 12:09:16","1","31","<machine-learning><python><predictive-modeling>","0",""
"98063","2021-07-19 12:10:35","1","14","<scikit-learn><clustering><data><unsupervised-learning>","0",""
"98067","2021-07-19 13:19:15","0","21","<machine-learning><python><data-science-model><recommender-system><algorithms>","1",""
"98069","2021-07-19 15:20:36","0","24","<python><deep-learning><tensorflow><cnn><faster-rcnn>","0",""
"98071","2021-07-19 15:25:45","1","57","<feature-selection><dummy-variables>","2",""
"98078","2021-07-19 15:56:51","0","25","<nlp><preprocessing><tokenization>","0",""
"98079","2021-07-19 16:23:22","0","62","<python><neural-network><keras><tensorflow><early-stopping>","1",""
"98080","2021-07-19 16:25:41","1","134","<deep-learning><neural-network><cnn><gradient-descent>","2",""
"98082","2021-07-19 17:04:58","0","43","<deep-learning><neural-network><convolutional-neural-network>","1",""
"98085","2021-07-19 18:51:41","0","86","<machine-learning><keras><semantic-segmentation><imbalanced-data>","1",""
"98086","2021-07-19 19:01:33","0","13","<machine-learning><training><computer-vision><3d-reconstruction>","0",""
"98087","2021-07-19 19:39:58","3","57","<machine-learning><computer-vision>","1","1"
"98088","2021-07-19 19:41:03","1","18","<tensorflow>","0",""
"98090","2021-07-19 21:44:05","0","19","<decision-trees><variance><cart>","0",""
"98092","2021-07-19 22:19:47","0","14","<neural-network><keras><multiclass-classification><perceptron><ann>","0",""
"98095","2021-07-20 03:29:57","0","131","<time-series><cnn><lstm><pytorch><autoencoder>","0",""
"98096","2021-07-20 04:01:31","2","124","<python><scikit-learn><xgboost>","1",""
"98098","2021-07-20 06:54:54","0","9","<embeddings><generative-models>","0",""
"98099","2021-07-20 07:27:11","1","213","<machine-learning><deep-learning><nlp><tfidf>","1",""
"98100","2021-07-20 07:40:04","0","18","<keras><transfer-learning><inceptionresnetv2>","0",""
"40796","2018-11-06 05:27:36","0","583","<machine-learning><python><logistic-regression>","1",""
"40798","2018-11-06 06:46:29","2","2524","<machine-learning><python><deep-learning><keras><tensorflow>","1",""
"40799","2018-11-06 07:26:48","2","81","<machine-learning>","1",""
"40800","2018-11-06 07:57:55","0","909","<machine-learning><features>","4",""
"40808","2018-11-06 09:43:19","1","278","<neural-network><keras><tensorflow><lstm>","0",""
"40809","2018-11-06 10:11:28","8","610","<machine-learning><java><weka>","1","4"
"40810","2018-11-06 10:14:54","1","74","<neural-network><genetic-algorithms><genetic-programming>","1","1"
"40813","2018-11-06 11:38:56","0","1226","<python><xgboost>","1",""
"40814","2018-11-06 11:47:50","3","7470","<machine-learning><java>","2","1"
"40815","2018-11-06 11:51:36","1","7398","<machine-learning><python><classification><random-forest>","4","2"
"40820","2018-11-06 14:05:15","0","86","<python><statistics>","1",""
"40826","2018-11-06 15:03:32","0","27","<python><nlp>","1",""
"40833","2018-11-06 19:46:38","1","51","<data-mining><dataset><weka>","1",""
"40838","2018-11-06 22:30:05","1","55","<word-embeddings><nlp>","0",""
"40839","2018-11-06 22:39:08","0","4626","<machine-learning><optimization><gradient-descent><loss-function><cost-function>","1","2"
"40840","2018-11-06 22:52:42","0","420","<classification><regression><prediction>","2","0"
"40842","2018-11-07 03:06:03","0","188","<python><cnn><data><object-detection>","1",""
"40843","2018-11-07 04:10:55","1","56","<regression><statistics><data-science-model>","1",""
"40851","2018-11-07 09:30:51","1","1478","<machine-learning><neural-network><deep-learning><multiclass-classification><class-imbalance>","2",""
"40853","2018-11-07 09:55:30","1","59","<reinforcement-learning>","1",""
"40856","2018-11-07 10:23:20","1","2116","<machine-learning><tensorflow><training>","1",""
"40857","2018-11-07 10:44:48","6","3920","<machine-learning><accuracy>","1","1"
"40860","2018-11-07 10:56:27","1","880","<cross-validation><naive-bayes-classifier>","1",""
"40865","2018-11-07 12:12:14","0","104","<neural-network><keras><transfer-learning><inception><vgg16>","1",""
"40870","2018-11-07 14:11:34","0","71","<neural-network><keras><nlp>","1",""
"40874","2018-11-07 14:57:17","11","2335","<regression><reinforcement-learning><dqn>","2","6"
"40882","2018-11-07 19:49:10","2","39","<machine-learning><cross-validation><machine-learning-model><model-selection>","1",""
"40884","2018-11-07 20:28:25","1","240","<python><keras><tensorflow>","0","1"
"40886","2018-11-07 20:45:00","8","32859","<machine-learning><neural-network><deep-learning><keras><tensorflow>","3","4"
"40887","2018-11-07 20:56:35","1","75","<r><pandas>","1",""
"40888","2018-11-07 21:09:14","1","230","<classification><r><class-imbalance><smote>","0",""
"40892","2018-11-05 15:05:34","1","2602","<reinforcement-learning><python><q-learning>","1",""
"40894","2018-11-08 03:10:18","1","197","<matlab>","2",""
"40899","2018-11-08 05:18:25","3","530","<reinforcement-learning><markov-process>","1","2"
"40900","2018-11-08 06:25:48","18","21185","<classification><scikit-learn><metric>","1","15"
"40901","2018-11-08 06:44:06","0","516","<computer-vision><opencv>","1",""
"98101","2021-07-20 08:02:56","0","55","<machine-learning><rnn>","1",""
"98105","2021-07-20 09:57:19","0","18","<time-series><dataset><predictive-modeling><statistics><forecasting>","0",""
"98106","2021-07-20 10:38:27","0","16","<python><keras><computer-vision>","0",""
"98114","2021-07-20 13:45:26","0","120","<cnn><convolutional-neural-network><transfer-learning>","1",""
"98117","2021-07-20 15:22:43","0","11","<recommender-system><explainable-ai>","0",""
"98118","2021-07-20 15:35:30","0","16","<exploratory-factor-analysis>","0",""
"98120","2021-07-20 17:52:56","0","57","<training>","1",""
"98122","2021-07-20 18:21:56","2","70","<classification><decision-trees><categorical-encoding>","2",""
"98124","2021-07-20 19:45:58","0","51","<r>","1",""
"98128","2021-07-20 21:45:11","3","28","<neural-network><loss-function>","0",""
"98130","2021-07-20 22:57:03","0","26","<classification><scikit-learn><lightgbm>","1",""
"98131","2021-07-21 00:33:14","0","9","<machine-learning><reinforcement-learning><finance>","0",""
"98133","2021-07-21 05:26:25","0","31","<multiclass-classification><softmax><multi-output>","1",""
"98134","2021-07-21 07:01:40","0","15","<tensorflow><convolutional-neural-network><python-3.x><pruning>","0",""
"98137","2021-07-21 08:43:23","0","622","<pandas><preprocessing><categorical-data><numerical>","1",""
"98140","2021-07-21 09:51:21","0","36","<machine-learning><nlp>","1",""
"98141","2021-07-21 09:57:27","0","19","<scikit-learn><statistics><text-mining><feature-extraction>","0",""
"98142","2021-07-21 09:59:40","0","12","<deep-learning><keras><tensorflow><image-preprocessing>","0",""
"98144","2021-07-21 10:10:34","0","83","<missing-data>","0",""
"98146","2021-07-21 10:38:23","0","27","<neural-network><time-series><lstm><rnn>","0",""
"98147","2021-07-21 10:44:27","2","25","<machine-learning><neural-network><convolutional-neural-network>","0",""
"98149","2021-07-21 10:56:18","4","410","<python><nlp><gensim><spacy><hpc>","1",""
"98151","2021-07-21 13:05:14","2","788","<neural-network><regression><decision-trees><bert><embeddings>","0",""
"98154","2021-07-21 13:41:26","3","202","<machine-learning><neural-network><tensorflow>","3",""
"98160","2021-07-21 15:12:54","1","49","<python><neural-network><loss-function><lightgbm><gradient>","0",""
"98162","2021-07-21 19:53:58","1","88","<neural-network><backpropagation>","1",""
"98164","2021-07-21 21:07:59","1","34","<nlp><3d-reconstruction><chatbot>","1",""
"98167","2021-07-22 04:40:40","1","91","<preprocessing><missing-data>","3",""
"98172","2021-07-22 06:53:11","6","1352","<encoding><one-hot-encoding>","3","1"
"98176","2021-07-22 07:52:25","2","31","<visualization>","0","1"
"98177","2021-07-22 08:29:21","0","30","<python><time-series><grid-search><arima><statsmodels>","0",""
"98178","2021-07-22 08:40:25","1","193","<dataset><visualization><data-cleaning><data-science-model>","1",""
"98180","2021-07-22 09:01:26","2","46","<orange><orange3>","1",""
"98182","2021-07-22 10:04:53","1","174","<classification><keras><time-series><loss-function><binary-classification>","1",""
"98187","2021-07-22 13:50:04","0","146","<nlp><cross-validation><named-entity-recognition><spacy>","0",""
"98189","2021-07-22 14:17:54","0","22","<machine-learning><time-series><pipelines><scala><memory>","1",""
"98191","2021-07-22 15:55:27","1","15","<deep-learning><keras><time-series><r><prediction>","0",""
"98196","2021-07-22 16:40:42","3","288","<named-entity-recognition><annotation>","1",""
"98199","2021-07-22 18:40:21","0","66","<machine-learning><python><time-series>","0",""
"98200","2021-07-22 18:56:18","0","55","<tensorflow><time-series><lstm>","1",""
"98202","2021-07-22 20:41:26","0","19","<machine-learning><keras><tensorflow><r>","0",""
"98203","2021-07-22 21:05:01","1","156","<cnn><audio-recognition>","1",""
"98206","2021-07-22 21:44:18","0","39","<deep-learning><training><supervised-learning>","1",""
"98211","2021-07-23 01:03:43","0","83","<logistic-regression><pyspark><multitask-learning>","0",""
"98212","2021-07-23 04:20:42","1","124","<regression><feature-selection><xgboost>","1",""
"98213","2021-07-23 05:11:32","1","85","<dataset><visualization><preprocessing><imbalanced-data>","1",""
"98214","2021-07-23 06:31:16","1","31","<neural-network>","1",""
"98217","2021-07-23 08:02:05","2","146","<machine-learning><nlp><3d-reconstruction>","1",""
"98218","2021-07-23 08:26:39","1","268","<keras><regression><lstm><automl>","3",""
"69164","2020-03-04 18:13:45","2","17","<cnn><computer-vision>","0",""
"69167","2020-03-04 19:01:43","1","88","<machine-learning><python><classification><scikit-learn>","0","1"
"69169","2020-03-04 19:18:42","1","30","<pca>","1",""
"69170","2020-03-04 19:22:02","1","907","<machine-learning><data><machine-learning-model><tfidf><pipelines>","0",""
"69171","2020-03-04 19:41:17","3","91","<machine-learning><classification><scikit-learn><k-nn>","3",""
"69179","2020-03-04 23:55:09","4","311","<machine-learning><linear-regression><gradient-descent><homework>","1",""
"69180","2020-03-05 00:11:22","3","595","<python><class-imbalance><smote><imbalanced-learn><smotenc>","0","1"
"69181","2020-03-05 00:26:31","1","128","<machine-learning><classification><keras><regression><activation-function>","0",""
"69183","2020-03-05 01:54:46","2","4077","<clustering><k-means><dbscan><python-3.x><mean-shift>","1","1"
"69189","2020-03-05 06:36:03","1","50","<time-series><logistic-regression>","1",""
"69193","2020-03-05 08:04:14","0","143","<machine-learning><python><feature-engineering><feature-extraction><correlation>","1",""
"69194","2020-03-05 08:04:27","0","15","<machine-learning><deep-learning><opencv><image>","1",""
"69197","2020-03-05 08:30:03","2","51","<random-forest><decision-trees><scoring>","1",""
"69198","2020-03-05 08:45:09","2","59","<machine-learning><python><nlp><named-entity-recognition>","1",""
"69199","2020-03-05 08:46:38","1","14","<mlp><mse>","0",""
"69201","2020-03-05 09:03:49","1","26","<r><data-analysis><experiments>","0",""
"69205","2020-03-05 11:11:15","1","38","<machine-learning><xgboost><multilabel-classification><accuracy><hyperparameter>","0",""
"69206","2020-03-05 11:15:06","1","48","<machine-learning><deep-learning><classification><image-classification><supervised-learning>","1",""
"69208","2020-03-05 11:47:03","2","2684","<machine-learning><python><tensorflow><transfer-learning>","1",""
"69209","2020-03-05 12:14:52","2","5747","<nlp><bert>","3","4"
"69210","2020-03-05 12:53:18","0","193","<python><nlp>","1",""
"69222","2020-03-05 16:22:26","0","61","<machine-learning>","1",""
"69223","2020-03-05 16:26:19","3","39","<machine-learning><classification><logistic-regression><class-imbalance><probability-calibration>","1",""
"69226","2020-03-05 17:04:46","5","93","<machine-learning><machine-learning-model>","2","2"
"69227","2020-03-05 17:07:06","3","814","<data-cleaning>","4",""
"69230","2020-03-05 17:56:21","1","1467","<keras><tensorflow><dataset>","1",""
"69235","2020-03-05 19:05:43","0","35","<deep-learning><nlp><speech-to-text>","1",""
"69238","2020-03-05 21:33:35","0","120","<python><k-means><confusion-matrix><auc>","1",""
"69239","2020-03-05 21:46:43","0","519","<cnn><feature-selection><faster-rcnn>","1",""
"69241","2020-03-05 22:04:15","2","300","<python><k-means><confusion-matrix>","2",""
"69244","2020-03-05 23:02:07","0","329","<deep-learning><keras><lstm><rnn>","0",""
"69246","2020-03-06 00:03:52","0","68","<python><python-3.x>","1",""
"69247","2020-03-06 00:10:19","1","34","<time-series><dataset><convolutional-neural-network>","0","1"
"69250","2020-03-06 01:29:37","0","375","<machine-learning><neural-network><computer-vision><pytorch><convolutional-neural-network>","1",""
"69251","2020-03-06 01:36:50","0","428","<machine-learning><deep-learning><reinforcement-learning><dqn>","1","1"
